Mix Constitutents | Binder | Cement Amount (kg/m³),Mix Constitutents | Binder | Cement type,Mix Constitutents | Binder | Cement Grade (Mpa),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Silica Fume (kg/m³),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Flayash Amount (kg/m³),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Fly Ash Type,Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Limestone Powder (kg/m3),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Quartzpowder (kg/m3),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Glass powder (kg/m3),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Rice husk ash (kg/m3),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Metakaolin (kg/m³),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | GGBFS (kg/m³),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Slag Amount (kg/m³),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Type of Slag,Mix Constitutents | Nano Particles | Nano-CaCO3 (kg/m3),Mix Constitutents | Nano Particles | Nano-Al2O3 (kg/m3),Mix Constitutents | Nano Particles | Nano-TiO2 (kg/m3),Mix Constitutents | Nano Particles | Nano Silica (kg/m3),Mix Constitutents | Sustainable Filler | Filler (kg/m³),Mix Constitutents | Sustainable Filler | Type of Filler,Mix Constitutents | Sand | Amount (kg/m³),Mix Constitutents | Sand | Sand Type,Mix Constitutents | Sand | Max Size (mm),Mix Constitutents | Fiber | Type of Fiber,Mix Constitutents | Fiber | Amount / Quantity of Fiber,Mix Constitutents | Fiber | Length (mm),Mix Constitutents | Fiber | Diameter (mm),Mix Constitutents | Fiber | Tensile Strength (MPa),"Mix Constitutents | Fiber | Nominal Young’s modulus, Gpa",Mix Constitutents | Synergetic Fiber | Type of Fiber,Mix Constitutents | Synergetic Fiber | Amount / Quantity of Fiber,Mix Constitutents | Synergetic Fiber | Length (mm),Mix Constitutents | Synergetic Fiber | Diameter (mm),Mix Constitutents | Synergetic Fiber | Tensile Strength (MPa),"Mix Constitutents | Synergetic Fiber | Nominal Young’s modulus, Gpa",Mix Constitutents | Water | Amount (kg/m³),Mix Constitutents | Superplasticizer | Type of Superplasticizer,Mix Constitutents | Superplasticizer | Amount (kg/m³),Curing Regime | Curing,Curing Regime | Temperature (o C),Curing Regime | Humidity (%),Curing Regime | Pressure (MPa),Mechanical Properties | Compressive Strength (Mpa) | 28-Day
787.5,Type I 52.5 R ©,52.5,177.6,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,750.0,Silica Sand,0.6,Straight Steel Fibers,148.0,10.0,0.15,,,not_applicable,0.0,,,,,210.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,174.0
756.0,Type I 52.5 R (C),52.5,177.6,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,800.0,Silica Sand,0.6,Straight Steel Fibers,74.0,10.0,0.15,,,not_applicable,0.0,,,,,190.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,147.0
756.0,Type I 52.5 R ©,52.5,244.2,0.0,not_applicable,0.0,220.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,850.0000000000001,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,114.0
756.0,Type I 52.5 R (C),52.5,155.4,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,825.0,Silica Sand,0.6,Straight Steel Fibers,148.0,10.0,0.15,,,not_applicable,0.0,,,,,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,196.0
787.5,Type I 52.5 R ©,52.5,177.6,0.0,not_applicable,0.0,352.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,800.0,Silica Sand,0.6,Straight Steel Fibers,74.0,10.0,0.15,,,not_applicable,0.0,,,,,190.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,201.0
882.0000000000001,Type I 52.5 R (C),52.5,199.8,0.0,not_applicable,0.0,352.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,725.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,173.0
882.0000000000001,Type I 52.5 R ©,52.5,155.4,0.0,not_applicable,0.0,528.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,700.0000000000001,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,178.0
819.0,Type I 52.5 R (C),52.5,199.8,0.0,not_applicable,0.0,484.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,650.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,210.0,polycarboxylate ether-based superplasticizers (SPs),40.0,Heat Curing,90.0,,,159.0
787.5,Type I 52.5 R ©,52.5,177.6,0.0,not_applicable,0.0,352.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,800.0,Silica Sand,0.6,Straight Steel Fibers,74.0,10.0,0.15,,,not_applicable,0.0,,,,,190.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,171.0
787.5,Type I 52.5 R (C),52.5,177.6,0.0,not_applicable,0.0,308.00000000000006,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,875.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,190.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,165.0
787.5,Type I 52.5 R ©,52.5,133.2,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,875.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,190.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,173.0
724.5,Type I 52.5 R (C),52.5,177.6,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,875.0,Silica Sand,0.6,Straight Steel Fibers,74.0,10.0,0.15,,,not_applicable,0.0,,,,,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,208.0
756.0,Type I 52.5 R ©,52.5,111.0,0.0,not_applicable,0.0,484.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,850.0000000000001,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,104.0
756.0,Type I 52.5 R (C),52.5,177.6,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,825.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,175.0
1071.0,Type I 52.5 R ©,52.5,133.2,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,850.0000000000001,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,149.0
1008.0,Type I 52.5 R (C),52.5,177.6,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,825.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,140.0
945.0,Type I 52.5 R ©,52.5,133.2,0.0,not_applicable,0.0,176.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,850.0000000000001,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,132.0
693.0,Type I 52.5 R (C),52.5,133.2,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,975.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,152.0
819.0,Type I 52.5 R ©,52.5,177.6,0.0,not_applicable,0.0,264.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,850.0000000000001,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,149.0
630.0,Type I 52.5 R (C),52.5,155.4,0.0,not_applicable,0.0,308.00000000000006,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1100.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,138.0
850.5,Type I 52.5 R ©,52.5,155.4,0.0,not_applicable,0.0,352.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,750.0,Silica Sand,0.6,Straight Steel Fibers,148.0,10.0,0.15,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),40.0,Heat Curing,90.0,,,211.0
693.0,Type I 52.5 R (C),52.5,222.0,0.0,not_applicable,0.0,352.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,900.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,166.0
693.0,Type I 52.5 R ©,52.5,222.0,0.0,not_applicable,0.0,352.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,900.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,174.0
693.0,Type I 52.5 R (C),52.5,177.6,0.0,not_applicable,0.0,440.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,925.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,170.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,179.0
850.5,Type I 52.5 R ©,52.5,177.6,0.0,not_applicable,0.0,264.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,800.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,156.0
913.5,Type I 52.5 R (C),52.5,177.6,0.0,not_applicable,0.0,264.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,775.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,167.0
787.5,Type I 52.5 R ©,52.5,177.6,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,775.0,Silica Sand,0.6,Straight Steel Fibers,74.0,10.0,0.15,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,180.0
882.0000000000001,Type I 52.5 R (C),52.5,177.6,0.0,not_applicable,0.0,176.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,850.0000000000001,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,135.0
787.5,Type I 52.5 R ©,52.5,177.6,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,750.0,Silica Sand,0.6,Straight Steel Fibers,148.0,10.0,0.15,,,not_applicable,0.0,,,,,210.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,195.0
819.0,Type I 52.5 R (C),52.5,177.6,0.0,not_applicable,0.0,264.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,850.0000000000001,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,156.0
756.0,Type I 52.5 R ©,52.5,199.8,0.0,not_applicable,0.0,308.00000000000006,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,850.0000000000001,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,129.0
756.0,Type I 52.5 R (C),52.5,222.0,0.0,not_applicable,0.0,264.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,850.0000000000001,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,130.0
756.0,Type I 52.5 R ©,52.5,266.4,0.0,not_applicable,0.0,176.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,850.0000000000001,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,147.0
661.5,Type I 52.5 R (C),52.5,177.6,0.0,not_applicable,0.0,440.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,975.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,160.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,159.0
756.0,Type I 52.5 R ©,52.5,155.4,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,850.0000000000001,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,120.0
787.5,Type I 52.5 R (C),52.5,177.6,0.0,not_applicable,0.0,352.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,800.0,Silica Sand,0.6,Straight Steel Fibers,74.0,10.0,0.15,,,not_applicable,0.0,,,,,190.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,163.0
850.5,Type I 52.5 R ©,52.5,177.6,0.0,not_applicable,0.0,440.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,775.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,177.0
850.5,Type I 52.5 R (C),52.5,155.4,0.0,not_applicable,0.0,440.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,775.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,190.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,169.0
787.5,Type I 52.5 R ©,52.5,177.6,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,825.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,190.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,164.0
756.0,Type I 52.5 R (C),52.5,133.2,0.0,not_applicable,0.0,440.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,850.0000000000001,Silica Sand,0.6,Straight Steel Fibers,148.0,10.0,0.15,,,not_applicable,0.0,,,,,190.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,210.0
850.5,Type I 52.5 R ©,52.5,155.4,0.0,not_applicable,0.0,440.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,775.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,190.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,162.0
724.5,Type I 52.5 R (C),52.5,177.6,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,875.0,Silica Sand,0.6,Straight Steel Fibers,74.0,10.0,0.15,,,not_applicable,0.0,,,,,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,175.0
661.5,Type I 52.5 R ©,52.5,177.6,0.0,not_applicable,0.0,440.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,975.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,160.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,165.0
787.5,Type I 52.5 R (C),52.5,177.6,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,775.0,Silica Sand,0.6,Straight Steel Fibers,74.0,10.0,0.15,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,185.0
693.0,Type I 52.5 R ©,52.5,133.2,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1025.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,160.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,181.0
724.5,Type I 52.5 R (C),52.5,199.8,0.0,not_applicable,0.0,352.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,875.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,190.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,159.0
756.0,Type I 52.5 R ©,52.5,133.2,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,875.0,Silica Sand,0.6,Straight Steel Fibers,148.0,10.0,0.15,,,not_applicable,0.0,,,,,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,229.0
724.5,Type I 52.5 R (C),52.5,177.6,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,900.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,168.0
787.5,Type I 52.5 R ©,52.5,177.6,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,750.0,Silica Sand,0.6,Straight Steel Fibers,148.0,10.0,0.15,,,not_applicable,0.0,,,,,210.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,195.0
756.0,Type I 52.5 R (C),52.5,177.6,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,825.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,167.0
756.0,Type I 52.5 R ©,52.5,133.2,0.0,not_applicable,0.0,440.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,850.0000000000001,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,117.0
850.5,Type I 52.5 R (C),52.5,155.4,0.0,not_applicable,0.0,352.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,750.0,Silica Sand,0.6,Straight Steel Fibers,148.0,10.0,0.15,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),40.0,Heat Curing,90.0,,,223.0
787.5,Type I 52.5 R ©,52.5,177.6,0.0,not_applicable,0.0,264.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,900.0,Silica Sand,0.6,Straight Steel Fibers,148.0,10.0,0.15,,,not_applicable,0.0,,,,,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,214.0
787.5,Type I 52.5 R (C),52.5,177.6,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,750.0,Silica Sand,0.6,Straight Steel Fibers,148.0,10.0,0.15,,,not_applicable,0.0,,,,,210.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,203.0
756.0,Type I 52.5 R ©,52.5,177.6,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,800.0,Silica Sand,0.6,Straight Steel Fibers,74.0,10.0,0.15,,,not_applicable,0.0,,,,,190.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,176.0
756.0,Type I 52.5 R (C),52.5,244.2,0.0,not_applicable,0.0,220.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,850.0000000000001,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,138.0
756.0,Type I 52.5 R ©,52.5,155.4,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,825.0,Silica Sand,0.6,Straight Steel Fibers,148.0,10.0,0.15,,,not_applicable,0.0,,,,,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Heat Curing,90.0,,,225.0
782.0,Type I 52.5 R ©,52.5,201.0,0.0,not_applicable,0.0,138.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,903.0,Silica Sand,0.6,Straight Steel Fibers,150.0,10.0,0.15,,,not_applicable,0.0,,,,,184.0,polycarboxylate ether-based superplasticizers (SPs),32.0,Standard Curing,20.0,95.0,,156.0
776.0,Type I 52.5 R ©,52.5,159.0,0.0,not_applicable,0.0,167.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,936.0,Silica Sand,0.6,Straight Steel Fibers,150.0,10.0,0.15,,,not_applicable,0.0,,,,,186.0,polycarboxylate ether-based superplasticizers (SPs),31.0,Standard Curing,20.0,95.0,,150.0
800.0,Type I 52.5 R ©,52.5,165.0,0.0,not_applicable,0.0,178.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,886.0,Silica Sand,0.6,Straight Steel Fibers,150.0,10.0,0.15,,,not_applicable,0.0,,,,,190.0,polycarboxylate ether-based superplasticizers (SPs),32.0,Standard Curing,20.0,95.0,,151.0
782.0,Type I 52.5 R ©,52.5,201.0,0.0,not_applicable,0.0,138.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,903.0,Silica Sand,0.6,Straight Steel Fibers,150.0,10.0,0.15,,,not_applicable,0.0,,,,,184.0,polycarboxylate ether-based superplasticizers (SPs),32.0,Heat Curing,90.0,,,210.0
776.0,Type I 52.5 R ©,52.5,159.0,0.0,not_applicable,0.0,167.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,936.0,Silica Sand,0.6,Straight Steel Fibers,150.0,10.0,0.15,,,not_applicable,0.0,,,,,186.0,polycarboxylate ether-based superplasticizers (SPs),31.0,Heat Curing,90.0,,,205.0
800.0,Type I 52.5 R ©,52.5,165.0,0.0,not_applicable,0.0,178.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,886.0,Silica Sand,0.6,Straight Steel Fibers,150.0,10.0,0.15,,,not_applicable,0.0,,,,,190.0,polycarboxylate ether-based superplasticizers (SPs),32.0,Heat Curing,90.0,,,193.0
777.423,White cement,,194.504,188.574,unknown_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1165.838,Locally available sand,1.2,not_applicable,0.0,,,,,not_applicable,0.0,,,,,178.80729,unknown_type,28.464,Standard curing,20.0,,,185.341
751.924,White cement,,187.981,182.644,unknown_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1128.479,Locally available sand,1.2,not_applicable,0.0,,,,,not_applicable,0.0,,,,,180.46176,unknown_type,27.278,Standard curing,20.0,,,166.049
744.808,White cement,,186.202,180.865,unknown_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1117.212,Locally available sand,1.2,not_applicable,0.0,,,,,not_applicable,0.0,,,,,171.30584000000002,unknown_type,26.685,Standard curing,20.0,,,161.915
740.064,White cement,,185.016,179.679,unknown_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1109.503,Locally available sand,1.2,not_applicable,0.0,,,,,not_applicable,0.0,,,,,170.21472,unknown_type,26.685,Standard curing,20.0,,,199.81
