,cement,cement_type,cement_grade,silica_fume,fly_ash,fly_ash_type,limestone_powder,quartz_powder,glass_powder,rice_husk_ash,metakaolin,ggbfs,slag,slag_type,nano_caco3,nano_al2o3,nano_tio2,nano_sio2,filler,filler_type,sand,sand_type,sand_max_size,fiber1_type,fiber1_amount,fiber1_length,fiber1_diameter,fiber1_tensile_strength,fiber1_youngs_modulus,fiber2_type,fiber2_amount,fiber2_length,fiber2_diameter,fiber2_tensile_strength,fiber2_youngs_modulus,water,sp_type,sp_amount,curing_method,curing_temp,curing_humidity,curing_pressure,cs_28d,reference
83,828.0,OPC_52.5,52.5,207.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,911.0,Silica Sand,0.3,,,,,,,,,,,,,224.6,,26.4,Standard Curing,20.0,,,98.0,Ref-6-Research
84,818.0,OPC_52.5,52.5,204.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,899.0,Silica Sand,0.3,Straight Steel Fiber,164.0,13.0,0.16,,,,,,,,,221.8,,26.0,Standard Curing,20.0,,,192.0,Ref-6-Research
85,726.0,OPC_52.5,52.5,181.0,0.0,,0.0,290.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,789.0,Silica Sand,0.3,,,,,,,,,,,,,196.9,,23.1,Standard Curing,20.0,,,119.0,Ref-6-Research
86,691.0,OPC_52.5,52.5,172.0,0.0,,0.0,276.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,759.0,Silica Sand,0.3,Straight Steel Fiber,138.0,13.0,0.16,,,,,,,,,187.3,,22.0,Standard Curing,20.0,,,155.0,Ref-6-Research
87,828.0,OPC_52.5,52.5,0.0,0.0,,0.0,0.0,0.0,0.0,207.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,911.0,Silica Sand,0.3,,,,,,,,,,,,,224.6,,26.4,Standard Curing,20.0,,,109.0,Ref-6-Research
88,824.0,OPC_52.5,52.5,0.0,0.0,,0.0,0.0,0.0,0.0,204.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,899.0,Silica Sand,0.3,Straight Steel Fiber,164.0,13.0,0.16,,,,,,,,,221.8,,26.0,Standard Curing,20.0,,,161.0,Ref-6-Research
89,726.0,OPC_52.5,52.5,0.0,0.0,,0.0,290.0,0.0,0.0,181.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,789.0,Silica Sand,0.3,,,,,,,,,,,,,196.9,,23.1,Standard Curing,20.0,,,120.0,Ref-6-Research
90,691.0,OPC_52.5,52.5,0.0,0.0,,0.0,276.0,0.0,0.0,172.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,759.0,Silica Sand,0.3,Straight Steel Fiber,138.0,13.0,0.16,,,,,,,,,187.3,,22.0,Standard Curing,20.0,,,146.0,Ref-6-Research
91,828.0,OPC_52.5,52.5,207.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,911.0,Silica Sand,0.3,,,,,,,,,,,,,224.6,,26.4,Steam Curing,90.0,,,133.0,Ref-6-Research
92,818.0,OPC_52.5,52.5,204.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,899.0,Silica Sand,0.3,Straight Steel Fiber,164.0,13.0,0.16,,,,,,,,,221.8,,26.0,Steam Curing,90.0,,,204.0,Ref-6-Research
93,726.0,OPC_52.5,52.5,181.0,0.0,,0.0,290.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,789.0,Silica Sand,0.3,,,,,,,,,,,,,196.9,,23.1,Steam Curing,90.0,,,178.0,Ref-6-Research
94,691.0,OPC_52.5,52.5,172.0,0.0,,0.0,276.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,759.0,Silica Sand,0.3,Straight Steel Fiber,138.0,13.0,0.16,,,,,,,,,187.3,,22.0,Steam Curing,90.0,,,216.0,Ref-6-Research
95,828.0,OPC_52.5,52.5,0.0,0.0,,0.0,0.0,0.0,0.0,207.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,911.0,Silica Sand,0.3,,,,,,,,,,,,,224.6,,26.4,Steam Curing,90.0,,,126.0,Ref-6-Research
96,824.0,OPC_52.5,52.5,0.0,0.0,,0.0,0.0,0.0,0.0,204.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,899.0,Silica Sand,0.3,Straight Steel Fiber,164.0,13.0,0.16,,,,,,,,,221.8,,26.0,Steam Curing,90.0,,,195.0,Ref-6-Research
97,726.0,OPC_52.5,52.5,0.0,0.0,,0.0,290.0,0.0,0.0,181.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,789.0,Silica Sand,0.3,,,,,,,,,,,,,196.9,,23.1,Steam Curing,90.0,,,150.0,Ref-6-Research
98,691.0,OPC_52.5,52.5,0.0,0.0,,0.0,276.0,0.0,0.0,172.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,759.0,Silica Sand,0.3,Straight Steel Fiber,138.0,13.0,0.16,,,,,,,,,187.3,,22.0,Steam Curing,90.0,,,205.0,Ref-6-Research
99,828.0,OPC_52.5,52.5,207.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,911.0,Silica Sand,0.3,,,,,,,,,,,,,224.6,,26.4,Steam Curing,150.0,,,141.0,Ref-6-Research
100,818.0,OPC_52.5,52.5,204.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,899.0,Silica Sand,0.3,Straight Steel Fiber,164.0,13.0,0.16,,,,,,,,,221.8,,26.0,Steam Curing,150.0,,,234.0,Ref-6-Research
101,726.0,OPC_52.5,52.5,181.0,0.0,,0.0,290.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,789.0,Silica Sand,0.3,,,,,,,,,,,,,196.9,,23.1,Steam Curing,150.0,,,183.0,Ref-6-Research
102,691.0,OPC_52.5,52.5,172.0,0.0,,0.0,276.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,759.0,Silica Sand,0.3,Straight Steel Fiber,138.0,13.0,0.16,,,,,,,,,187.3,,22.0,Steam Curing,150.0,,,243.0,Ref-6-Research
103,828.0,OPC_52.5,52.5,0.0,0.0,,0.0,0.0,0.0,0.0,207.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,911.0,Silica Sand,0.3,,,,,,,,,,,,,224.6,,26.4,Steam Curing,150.0,,,140.0,Ref-6-Research
104,824.0,OPC_52.5,52.5,0.0,0.0,,0.0,0.0,0.0,0.0,204.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,899.0,Silica Sand,0.3,Straight Steel Fiber,164.0,13.0,0.16,,,,,,,,,221.8,,26.0,Steam Curing,150.0,,,212.0,Ref-6-Research
105,726.0,OPC_52.5,52.5,0.0,0.0,,0.0,290.0,0.0,0.0,181.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,789.0,Silica Sand,0.3,,,,,,,,,,,,,196.9,,23.1,Steam Curing,150.0,,,167.0,Ref-6-Research
106,691.0,OPC_52.5,52.5,0.0,0.0,,0.0,276.0,0.0,0.0,172.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,759.0,Silica Sand,0.3,Straight Steel Fiber,138.0,13.0,0.16,,,,,,,,,187.3,,22.0,Steam Curing,150.0,,,230.0,Ref-6-Research
107,833.0,OPC_I,,208.25,0.0,,0.0,0.0,208.25,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1149.54,Locally Available Sand,0.6,,,,,,,,,,,,,183.26,PCE_SP,4.4982,Standard Curing,20.0,,,192.0,Ref-7-Research
108,833.0,OPC_I,,208.25,0.0,,0.0,0.0,208.25,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1074.57,Locally Available Sand,0.6,,,,,,,,,,,,,183.26,PCE_SP,4.4982,Standard Curing,20.0,,,201.0,Ref-7-Research
109,833.0,OPC_I,,208.25,0.0,,0.0,0.0,249.9,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1399.44,Locally Available Sand,0.6,Straight Steel Fiber,195.0,13.0,0.2,2600.0,,,,,,,,183.26,PCE_SP,5.9976,Standard Curing,20.0,,,175.0,Ref-7-Research
110,833.0,OPC_I,,208.25,0.0,,0.0,0.0,249.9,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1399.44,Locally Available Sand,0.6,,,,,,,,,,,,,183.26,PCE_SP,5.9976,Standard Curing,20.0,,,171.0,Ref-7-Research
111,833.0,OPC_I,,208.25,0.0,,0.0,0.0,208.25,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1149.54,Locally Available Sand,0.6,,,,,,,,,,,,,166.6,PCE_SP,5.9976,Standard Curing,20.0,,,190.0,Ref-7-Research
112,833.0,OPC_I,,208.25,0.0,,0.0,0.0,208.25,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1132.88,Locally Available Sand,0.6,,,,,,,,,,,,,149.94,PCE_SP,7.497,Standard Curing,20.0,,,163.0,Ref-7-Research
113,735.0,OPC_52.5,52.5,99.0,0.0,,0.0,412.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,962.0,Quartz Sand,0.3,,,,,,,,,,,,,186.0,PCE_HRWRA,30.65,Standard Curing,20.0,95.0,,182.0,Ref-8-Research
114,735.0,OPC_52.5,52.5,0.0,0.0,,0.0,0.0,391.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,962.0,Quartz Sand,0.3,,,,,,,,,,,,,186.0,PCE_HRWRA,30.65,Standard Curing,20.0,95.0,,221.0,Ref-8-Research
115,735.0,OPC_52.5,52.5,0.0,0.0,,0.0,0.0,489.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,962.0,Quartz Sand,0.3,,,,,,,,,,,,,186.0,PCE_HRWRA,30.65,Standard Curing,20.0,95.0,,185.0,Ref-8-Research
116,735.0,OPC_52.5,52.5,0.0,0.0,,0.0,412.0,99.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,962.0,Quartz Sand,0.3,,,,,,,,,,,,,186.0,PCE_HRWRA,30.65,Standard Curing,20.0,95.0,,153.0,Ref-8-Research
117,669.0,OPC_52.5,52.5,134.0,0.0,,0.0,282.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,924.0,Silica Sand,0.6,Straight Steel Fiber,90.0,13.0,0.2,,,,,,,,,187.0,PCE_SP,33.0,Standard Curing,20.0,,,156.0,Ref-9-Research
118,673.0,OPC_52.5,52.5,132.0,0.0,,0.0,281.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,920.0,Silica Sand,0.6,Straight Steel Fiber,98.0,13.0,0.2,,,,,,,,,190.0,PCE_SP,30.0,Standard Curing,20.0,,,156.0,Ref-9-Research
119,675.0,OPC_52.5,52.5,210.0,0.0,,0.0,167.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,984.0,Silica Sand,0.6,Straight Steel Fiber,30.0,13.0,0.2,,,,,,,,,183.0,PCE_SP,31.0,Standard Curing,20.0,,,160.0,Ref-9-Research
120,726.0,OPC_52.5,52.5,193.0,0.0,,0.0,211.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,868.0,Silica Sand,0.6,Straight Steel Fiber,113.0,13.0,0.2,,,,,,,,,191.0,PCE_SP,30.0,Standard Curing,20.0,,,187.0,Ref-9-Research
121,935.0,OPC_I,,251.0,0.0,,0.0,205.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,824.0,Quartz Sand,0.45,,,,,,,,,,,,,194.0,PCE_SP,14.7,Standard Curing,21.0,95.0,,198.9,Ref-10-Research
122,748.0,OPC_I,,251.0,187.0,class F,0.0,205.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,824.0,Quartz Sand,0.45,,,,,,,,,,,,,194.0,PCE_SP,14.7,Standard Curing,21.0,95.0,,179.2,Ref-10-Research
123,561.0,OPC_I,,251.0,374.0,class F,0.0,205.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,824.0,Quartz Sand,0.45,,,,,,,,,,,,,194.0,PCE_SP,14.7,Standard Curing,21.0,95.0,,152.6,Ref-10-Research
124,374.0,OPC_I,,251.0,561.0,class F,0.0,205.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,824.0,Quartz Sand,0.45,,,,,,,,,,,,,194.0,PCE_SP,14.7,Standard Curing,21.0,95.0,,123.5,Ref-10-Research
125,281.0,OPC_I,,251.0,655.0,class F,0.0,205.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,824.0,Quartz Sand,0.45,,,,,,,,,,,,,194.0,PCE_SP,14.7,Standard Curing,21.0,95.0,,106.9,Ref-10-Research
126,922.0,OPC_I,,248.0,0.0,,0.0,202.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,812.0,Quartz Sand,0.45,,,,,,,,,,,,,226.0,PCE_SP,14.5,Standard Curing,21.0,95.0,,172.1,Ref-10-Research
127,369.0,OPC_I,,248.0,553.0,class F,0.0,202.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,812.0,Quartz Sand,0.45,,,,,,,,,,,,,226.0,PCE_SP,14.5,Standard Curing,21.0,95.0,,99.1,Ref-10-Research
128,977.0,OPC_52.5,52.5,183.0,0.0,,0.0,61.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1075.0,Quartz Sand,,,,,,,,,,,,,,145.63,Unspecified,25.31,Standard Curing,20.0,,,139.0,Ref-11-Research 
129,683.9,OPC_52.5,52.5,183.0,0.0,,0.0,61.0,0.0,0.0,0.0,268.1,0.0,,0.0,0.0,0.0,0.0,0.0,,1075.0,Quartz Sand,,,,,,,,,,,,,,160.39,Unspecified,10.54,Standard Curing,20.0,,,142.0,Ref-11-Research 
130,488.5,OPC_52.5,52.5,183.0,0.0,,0.0,61.0,0.0,0.0,0.0,446.9,0.0,,0.0,0.0,0.0,0.0,0.0,,1075.0,Quartz Sand,,,,,,,,,,,,,,148.44,Unspecified,22.49,Standard Curing,20.0,,,123.0,Ref-11-Research 
131,195.4,OPC_52.5,52.5,183.0,0.0,,0.0,61.0,0.0,0.0,0.0,715.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1075.0,Quartz Sand,,,,,,,,,,,,,,145.63,Unspecified,25.31,Standard Curing,20.0,,,107.0,Ref-11-Research 
133,960.0,CEM_II,42.5,240.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Locally Available Sand,0.1,Straight Steel Fiber,192.0,13.0,0.18,,,,,,,,,227.0,Other_Polymer_SP,24.0,Standard Curing,20.0,,,145.0,Ref-12-Research
134,960.0,CEM_II,42.5,240.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Locally Available Sand,0.1,Straight Steel Fiber,192.0,13.0,0.18,,,,,,,,,227.0,Other_Polymer_SP,24.0,Standard Curing,20.0,,,155.0,Ref-12-Research
135,960.0,CEM_II,42.5,240.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Locally Available Sand,0.1,Straight Steel Fiber,192.0,13.0,0.18,,,,,,,,,248.0,Other_Polymer_SP,24.0,Standard Curing,20.0,,,143.0,Ref-12-Research
136,960.0,CEM_II,42.5,240.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Locally Available Sand,0.1,Straight Steel Fiber,192.0,13.0,0.18,,,,,,,,,248.0,Other_Polymer_SP,24.0,Standard Curing,20.0,,,140.0,Ref-12-Research
139,1000.0,OPC_I,,150.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,976.81,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,13.0,0.22,2850.0,,,,,,,,172.5,PCE_HRWRA,40.83,Standard Curing,22.0,,,132.0,Ref-13-Research
140,1000.0,OPC_I,,200.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,897.51,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,13.0,0.22,2850.0,,,,,,,,180.0,PCE_HRWRA,42.6,Standard Curing,22.0,,,135.6,Ref-13-Research
141,1000.0,OPC_I,,250.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,818.21,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,13.0,0.22,2850.0,,,,,,,,187.5,PCE_HRWRA,44.38,Standard Curing,22.0,,,136.9,Ref-13-Research
142,1100.0,OPC_I,,165.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,826.55,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,13.0,0.22,2850.0,,,,,,,,189.75,PCE_HRWRA,44.91,Standard Curing,22.0,,,132.0,Ref-13-Research
143,1100.0,OPC_I,,220.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,739.32,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,13.0,0.22,2850.0,,,,,,,,198.0,PCE_HRWRA,46.86,Standard Curing,22.0,,,136.3,Ref-13-Research
144,1100.0,OPC_I,,275.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,652.09,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,13.0,0.22,2850.0,,,,,,,,206.25,PCE_HRWRA,48.81,Standard Curing,22.0,,,138.9,Ref-13-Research
145,1200.0,OPC_I,,180.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,676.29,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,13.0,0.22,2850.0,,,,,,,,207.0,PCE_HRWRA,48.99,Standard Curing,22.0,,,132.8,Ref-13-Research
146,1200.0,OPC_I,,240.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,581.13,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,13.0,0.22,2850.0,,,,,,,,216.0,PCE_HRWRA,51.12,Standard Curing,22.0,,,135.0,Ref-13-Research
147,1200.0,OPC_I,,300.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,485.97,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,13.0,0.22,2850.0,,,,,,,,225.0,PCE_HRWRA,53.25,Standard Curing,22.0,,,137.0,Ref-13-Research
148,1000.0,OPC_I,,150.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,945.25,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,13.0,0.22,2850.0,,,,,,,,201.25,PCE_HRWRA,23.0,Standard Curing,22.0,,,129.4,Ref-13-Research
149,1000.0,OPC_I,,200.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,864.58,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,13.0,0.22,2850.0,,,,,,,,210.0,PCE_HRWRA,24.0,Standard Curing,22.0,,,133.3,Ref-13-Research
150,1000.0,OPC_I,,250.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,783.91,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,13.0,0.22,2850.0,,,,,,,,218.75,PCE_HRWRA,25.0,Standard Curing,22.0,,,135.0,Ref-13-Research
151,1100.0,OPC_I,,165.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,806.45,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,13.0,0.22,2850.0,,,,,,,,221.38,PCE_HRWRA,18.98,Standard Curing,22.0,,,128.4,Ref-13-Research
152,1100.0,OPC_I,,220.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,718.35,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,13.0,0.22,2850.0,,,,,,,,231.0,PCE_HRWRA,19.8,Standard Curing,22.0,,,130.0,Ref-13-Research
153,1100.0,OPC_I,,275.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,630.25,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,13.0,0.22,2850.0,,,,,,,,240.63,PCE_HRWRA,20.63,Standard Curing,22.0,,,133.0,Ref-13-Research
154,1200.0,OPC_I,,180.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,654.37,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,13.0,0.22,2850.0,,,,,,,,241.5,PCE_HRWRA,20.7,Standard Curing,22.0,,,130.0,Ref-13-Research
155,1200.0,OPC_I,,240.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,558.26,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,13.0,0.22,2850.0,,,,,,,,252.0,PCE_HRWRA,21.6,Standard Curing,22.0,,,134.0,Ref-13-Research
156,1200.0,OPC_I,,300.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,462.15,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,13.0,0.22,2850.0,,,,,,,,262.5,PCE_HRWRA,22.5,Standard Curing,22.0,,,136.0,Ref-13-Research
157,1000.0,OPC_I,,150.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,885.8,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,13.0,0.22,2850.0,,,,,,,,230.0,PCE_HRWRA,17.25,Standard Curing,22.0,,,121.5,Ref-13-Research
158,1000.0,OPC_I,,200.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,802.55,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,13.0,0.22,2850.0,,,,,,,,240.0,PCE_HRWRA,18.0,Standard Curing,22.0,,,126.2,Ref-13-Research
159,1000.0,OPC_I,,250.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,719.29,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,13.0,0.22,2850.0,,,,,,,,250.0,PCE_HRWRA,18.75,Standard Curing,22.0,,,128.0,Ref-13-Research
160,1100.0,OPC_I,,165.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,741.06,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,13.0,0.22,2850.0,,,,,,,,253.0,PCE_HRWRA,12.65,Standard Curing,22.0,,,123.3,Ref-13-Research
161,1100.0,OPC_I,,220.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,650.11,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,13.0,0.22,2850.0,,,,,,,,264.0,PCE_HRWRA,13.2,Standard Curing,22.0,,,125.7,Ref-13-Research
162,1100.0,OPC_I,,275.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,559.17,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,13.0,0.22,2850.0,,,,,,,,275.0,PCE_HRWRA,13.75,Standard Curing,22.0,,,128.3,Ref-13-Research
163,1200.0,OPC_I,,180.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,583.03,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,13.0,0.22,2850.0,,,,,,,,276.0,PCE_HRWRA,13.8,Standard Curing,22.0,,,128.0,Ref-13-Research
164,1200.0,OPC_I,,240.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,483.81,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,13.0,0.22,2850.0,,,,,,,,288.0,PCE_HRWRA,14.4,Standard Curing,22.0,,,132.2,Ref-13-Research
165,1200.0,OPC_I,,300.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,384.6,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,13.0,0.22,2850.0,,,,,,,,300.0,PCE_HRWRA,15.0,Standard Curing,22.0,,,135.0,Ref-13-Research
166,900.0,OPC_I,,180.0,0.0,,0.0,270.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1080.0,Quartz Sand,,,,,,,,,,,,,,207.0,PCE_SP,31.5,Standard Curing,20.0,95.0,,151.0,Ref-14-Research
167,900.0,OPC_I,,180.0,0.0,,0.0,270.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1080.0,Quartz Sand,,Straight Steel Fiber,78.5,8.0,0.2,2850.0,,,,,,,,207.0,PCE_SP,31.5,Standard Curing,20.0,95.0,,156.0,Ref-14-Research
168,900.0,OPC_I,,180.0,0.0,,0.0,270.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1080.0,Quartz Sand,,Straight Steel Fiber,235.5,8.0,0.2,2850.0,,,,,,,,207.0,PCE_SP,31.5,Standard Curing,20.0,95.0,,164.0,Ref-14-Research
169,900.0,OPC_I,,180.0,0.0,,0.0,270.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1080.0,Quartz Sand,,Straight Steel Fiber,471.0,8.0,0.2,2850.0,,,,,,,,207.0,PCE_SP,31.5,Standard Curing,20.0,95.0,,171.0,Ref-14-Research
170,900.0,OPC_I,,180.0,0.0,,0.0,270.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1080.0,Quartz Sand,,Straight Steel Fiber,78.5,12.0,0.2,2850.0,,,,,,,,207.0,PCE_SP,31.5,Standard Curing,20.0,95.0,,158.0,Ref-14-Research
171,900.0,OPC_I,,180.0,0.0,,0.0,270.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1080.0,Quartz Sand,,Straight Steel Fiber,235.5,12.0,0.2,2850.0,,,,,,,,207.0,PCE_SP,31.5,Standard Curing,20.0,95.0,,166.0,Ref-14-Research
172,900.0,OPC_I,,180.0,0.0,,0.0,270.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1080.0,Quartz Sand,,Straight Steel Fiber,471.0,12.0,0.2,2850.0,,,,,,,,207.0,PCE_SP,31.5,Standard Curing,20.0,95.0,,173.0,Ref-14-Research
