,cement,cement_type,cement_grade,silica_fume,fly_ash,fly_ash_type,limestone_powder,quartz_powder,glass_powder,rice_husk_ash,metakaolin,ggbfs,slag,slag_type,nano_caco3,nano_al2o3,nano_tio2,nano_sio2,filler,filler_type,sand,sand_type,sand_max_size,fiber1_type,fiber1_amount,fiber1_length,fiber1_diameter,fiber2_type,fiber2_amount,water,sp_type,sp_amount,curing_method,curing_temp,cs_28d,cement_type_clean
968,400.0,OPC_52.5,52.5,150.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,750.0,0.0,not_applicable,0.0,0.0,0.0,0.0,340.0,Recycled Fine Powder,500.0,Silica Sand,0.2,Pe Fibre,19.4,18.0,0.024,not_applicable,0.0,251.0,PCE_SP,25.0,Standard Curing,20.0,87.0,OPC_52.5
969,692.0,OPC_52.5,52.5,166.1,0.0,not_applicable,0.0,200.1,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,899.6,Silica Sand,0.6,Straight Steel Fiber,194.0,60.0,0.15,not_applicable,0.0,190.5,PCE_SP,36.0,Standard Curing,20.0,148.0,OPC_52.5
970,692.0,OPC_52.5,52.5,0.0,0.0,not_applicable,0.0,200.1,0.0,0.0,0.0,206.7,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,899.6,Silica Sand,0.6,Straight Steel Fiber,194.0,60.0,0.15,not_applicable,0.0,190.5,PCE_SP,36.0,Standard Curing,20.0,136.0,OPC_52.5
971,692.0,OPC_52.5,52.5,99.7,0.0,not_applicable,0.0,200.1,0.0,0.0,0.0,82.7,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,899.6,Silica Sand,0.6,Straight Steel Fiber,194.0,60.0,0.15,not_applicable,0.0,190.5,PCE_SP,36.0,Standard Curing,20.0,147.0,OPC_52.5
972,692.0,OPC_52.5,52.5,0.0,196.0,class C,0.0,200.1,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,899.6,Silica Sand,0.6,Straight Steel Fiber,194.0,60.0,0.15,not_applicable,0.0,190.5,PCE_SP,36.0,Standard Curing,20.0,151.0,OPC_52.5
973,692.0,OPC_52.5,52.5,99.7,78.4,class C,0.0,200.1,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,899.6,Silica Sand,0.6,Straight Steel Fiber,194.0,60.0,0.15,not_applicable,0.0,190.5,PCE_SP,36.0,Standard Curing,20.0,134.0,OPC_52.5
974,692.0,OPC_52.5,52.5,166.1,0.0,not_applicable,0.0,200.1,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,899.6,Silica Sand,0.6,Straight Steel Fiber,194.0,60.0,0.15,not_applicable,0.0,190.5,PCE_SP,36.0,Steam Curing,90.0,181.0,OPC_52.5
975,692.0,OPC_52.5,52.5,0.0,0.0,not_applicable,0.0,200.1,0.0,0.0,0.0,206.7,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,899.6,Silica Sand,0.6,Straight Steel Fiber,194.0,60.0,0.15,not_applicable,0.0,190.5,PCE_SP,36.0,Steam Curing,90.0,152.0,OPC_52.5
976,692.0,OPC_52.5,52.5,99.7,0.0,not_applicable,0.0,200.1,0.0,0.0,0.0,82.7,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,899.6,Silica Sand,0.6,Straight Steel Fiber,194.0,60.0,0.15,not_applicable,0.0,190.5,PCE_SP,36.0,Steam Curing,90.0,162.0,OPC_52.5
977,692.0,OPC_52.5,52.5,0.0,196.0,class C,0.0,200.1,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,899.6,Silica Sand,0.6,Straight Steel Fiber,194.0,60.0,0.15,not_applicable,0.0,190.5,PCE_SP,36.0,Steam Curing,90.0,173.0,OPC_52.5
978,692.0,OPC_52.5,52.5,99.7,78.4,class C,0.0,200.1,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,899.6,Silica Sand,0.6,Straight Steel Fiber,194.0,60.0,0.15,not_applicable,0.0,190.5,PCE_SP,36.0,Steam Curing,90.0,155.0,OPC_52.5
979,480.0,OPC_52.5,52.5,96.0,384.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1152.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,153.6,Unspecified,33.6,Standard Curing,20.0,122.0,OPC_52.5
980,480.0,OPC_52.5,52.5,96.0,384.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,9.6,0.0,0.0,not_applicable,1152.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,153.6,Unspecified,33.6,Standard Curing,20.0,128.0,OPC_52.5
981,920.0,OPC_unknown,52.5,276.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1012.0,Quartz Sand,1.25,not_applicable,0.0,,,not_applicable,0.0,239.2,PCE_SP,19.14,Standard Curing,20.0,125.0,OPC_52.5
982,920.0,OPC_unknown,52.5,230.0,0.0,not_applicable,0.0,0.0,0.0,46.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1012.0,Quartz Sand,1.25,not_applicable,0.0,,,not_applicable,0.0,239.2,PCE_SP,19.14,Standard Curing,20.0,130.0,OPC_52.5
983,920.0,OPC_unknown,52.5,184.0,0.0,not_applicable,0.0,0.0,0.0,92.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1012.0,Quartz Sand,1.25,not_applicable,0.0,,,not_applicable,0.0,239.2,PCE_SP,19.14,Standard Curing,20.0,124.0,OPC_52.5
984,920.0,OPC_unknown,52.5,138.0,0.0,not_applicable,0.0,0.0,0.0,138.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1012.0,Quartz Sand,1.25,not_applicable,0.0,,,not_applicable,0.0,239.2,PCE_SP,19.14,Standard Curing,20.0,134.0,OPC_52.5
985,920.0,OPC_unknown,52.5,92.0,0.0,not_applicable,0.0,0.0,0.0,184.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1012.0,Quartz Sand,1.25,not_applicable,0.0,,,not_applicable,0.0,239.2,PCE_SP,19.14,Standard Curing,20.0,136.6,OPC_52.5
986,920.0,OPC_unknown,52.5,46.0,0.0,not_applicable,0.0,0.0,0.0,230.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1012.0,Quartz Sand,1.25,not_applicable,0.0,,,not_applicable,0.0,239.2,PCE_SP,19.14,Standard Curing,20.0,132.0,OPC_52.5
987,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,224.64,PCE_SP,17.47,Standard Curing,22.0,160.0,OPC_42.5
988,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,224.64,PCE_SP,19.97,Standard Curing,22.0,141.0,OPC_42.5
989,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,224.64,PCE_SP,22.46,Standard Curing,22.0,131.0,OPC_42.5
990,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,224.64,PCE_SP,24.96,Standard Curing,22.0,128.0,OPC_42.5
991,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,249.6,PCE_SP,14.98,Standard Curing,22.0,147.0,OPC_42.5
992,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,249.6,PCE_SP,17.47,Standard Curing,22.0,155.0,OPC_42.5
993,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,249.6,PCE_SP,19.97,Standard Curing,22.0,134.0,OPC_42.5
994,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,249.6,PCE_SP,22.46,Standard Curing,22.0,123.0,OPC_42.5
995,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,274.56,PCE_SP,12.48,Standard Curing,22.0,129.0,OPC_42.5
996,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,274.56,PCE_SP,14.98,Standard Curing,22.0,128.0,OPC_42.5
997,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,274.56,PCE_SP,17.47,Standard Curing,22.0,130.0,OPC_42.5
998,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,274.56,PCE_SP,19.97,Standard Curing,22.0,144.0,OPC_42.5
999,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,299.52,PCE_SP,9.98,Standard Curing,22.0,119.0,OPC_42.5
1000,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,299.52,PCE_SP,12.48,Standard Curing,22.0,112.0,OPC_42.5
1001,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,299.52,PCE_SP,14.98,Standard Curing,22.0,141.0,OPC_42.5
1002,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,299.52,PCE_SP,17.47,Standard Curing,22.0,142.0,OPC_42.5
1003,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,not_applicable,0.0,224.64,PCE_SP,17.47,Standard Curing,22.0,198.0,OPC_42.5
1004,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,not_applicable,0.0,224.64,PCE_SP,19.97,Standard Curing,22.0,191.0,OPC_42.5
1005,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,not_applicable,0.0,224.64,PCE_SP,22.46,Standard Curing,22.0,187.0,OPC_42.5
1006,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,not_applicable,0.0,224.64,PCE_SP,24.96,Standard Curing,22.0,178.0,OPC_42.5
1007,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,not_applicable,0.0,249.6,PCE_SP,14.98,Standard Curing,22.0,170.0,OPC_42.5
1008,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,not_applicable,0.0,249.6,PCE_SP,17.47,Standard Curing,22.0,175.0,OPC_42.5
1009,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,not_applicable,0.0,249.6,PCE_SP,19.97,Standard Curing,22.0,179.0,OPC_42.5
1010,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,not_applicable,0.0,249.6,PCE_SP,22.46,Standard Curing,22.0,168.0,OPC_42.5
1011,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,not_applicable,0.0,274.56,PCE_SP,12.48,Standard Curing,22.0,149.0,OPC_42.5
1012,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,not_applicable,0.0,274.56,PCE_SP,14.98,Standard Curing,22.0,147.0,OPC_42.5
1013,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,not_applicable,0.0,274.56,PCE_SP,17.47,Standard Curing,22.0,152.0,OPC_42.5
1014,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,not_applicable,0.0,274.56,PCE_SP,19.97,Standard Curing,22.0,158.0,OPC_42.5
1015,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,not_applicable,0.0,299.52,PCE_SP,9.98,Standard Curing,22.0,146.0,OPC_42.5
1016,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,not_applicable,0.0,299.52,PCE_SP,12.48,Standard Curing,22.0,142.0,OPC_42.5
1017,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,not_applicable,0.0,299.52,PCE_SP,14.98,Standard Curing,22.0,156.0,OPC_42.5
1018,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,not_applicable,0.0,299.52,PCE_SP,17.47,Standard Curing,22.0,158.0,OPC_42.5
1019,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,224.64,PCE_SP,17.47,Standard Curing,22.0,213.0,OPC_42.5
1020,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,224.64,PCE_SP,19.97,Standard Curing,22.0,210.0,OPC_42.5
1021,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,224.64,PCE_SP,22.46,Standard Curing,22.0,205.0,OPC_42.5
1022,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,224.64,PCE_SP,24.96,Standard Curing,22.0,196.0,OPC_42.5
1023,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,249.6,PCE_SP,14.98,Standard Curing,22.0,207.0,OPC_42.5
1024,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,249.6,PCE_SP,17.47,Standard Curing,22.0,194.0,OPC_42.5
1025,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,249.6,PCE_SP,19.97,Standard Curing,22.0,208.0,OPC_42.5
1026,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,249.6,PCE_SP,22.46,Standard Curing,22.0,192.0,OPC_42.5
1027,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,274.56,PCE_SP,12.48,Standard Curing,22.0,175.0,OPC_42.5
1028,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,274.56,PCE_SP,14.98,Standard Curing,22.0,176.0,OPC_42.5
1029,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,274.56,PCE_SP,17.47,Standard Curing,22.0,186.0,OPC_42.5
1030,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,274.56,PCE_SP,19.97,Standard Curing,22.0,183.0,OPC_42.5
1031,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,299.52,PCE_SP,9.98,Standard Curing,22.0,168.0,OPC_42.5
1032,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,299.52,PCE_SP,12.48,Standard Curing,22.0,162.0,OPC_42.5
1033,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,299.52,PCE_SP,14.98,Standard Curing,22.0,175.0,OPC_42.5
1034,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,299.52,PCE_SP,17.47,Standard Curing,22.0,170.0,OPC_42.5
1035,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,234.0,13.0,0.2,not_applicable,0.0,224.64,PCE_SP,17.47,Standard Curing,22.0,232.0,OPC_42.5
1036,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,234.0,13.0,0.2,not_applicable,0.0,224.64,PCE_SP,19.97,Standard Curing,22.0,229.0,OPC_42.5
1037,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,234.0,13.0,0.2,not_applicable,0.0,224.64,PCE_SP,22.46,Standard Curing,22.0,217.0,OPC_42.5
1038,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,234.0,13.0,0.2,not_applicable,0.0,224.64,PCE_SP,24.96,Standard Curing,22.0,213.0,OPC_42.5
1039,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,234.0,13.0,0.2,not_applicable,0.0,249.6,PCE_SP,14.98,Standard Curing,22.0,226.0,OPC_42.5
1040,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,234.0,13.0,0.2,not_applicable,0.0,249.6,PCE_SP,17.47,Standard Curing,22.0,220.0,OPC_42.5
1041,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,234.0,13.0,0.2,not_applicable,0.0,249.6,PCE_SP,19.97,Standard Curing,22.0,211.0,OPC_42.5
1042,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,234.0,13.0,0.2,not_applicable,0.0,249.6,PCE_SP,22.46,Standard Curing,22.0,204.0,OPC_42.5
1043,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,234.0,13.0,0.2,not_applicable,0.0,274.56,PCE_SP,12.48,Standard Curing,22.0,197.0,OPC_42.5
1044,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,234.0,13.0,0.2,not_applicable,0.0,274.56,PCE_SP,14.98,Standard Curing,22.0,194.0,OPC_42.5
1045,960.0,OPC_42.5,42.5,288.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz Sand,0.6,Straight Steel Fiber,234.0,13.0,0.2,not_applicable,0.0,274.56,PCE_SP,17.47,Standard Curing,22.0,201.0,OPC_42.5
